AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC,Order,OY,IsTotal
2020,2021,2,Shallow-water flatfish,WYK,n/a,"2,808","2,808",,1,Shallow-water flatfishWYK
2020,2021,2,Shallow-water flatfish,SEO,n/a,"1,123","1,123",,1,Shallow-water flatfishSEO
2020,2021,2,Shallow-water flatfish,Total,"68,841","56,164","45,263",,1,Shallow-water flatfishTotal
2020,2021,2,Deep-water flatfish,W,n/a,225,225,,1,Deep-water flatfishW
2020,2021,2,Deep-water flatfish,C,n/a,"1,914","1,914",,1,Deep-water flatfishC
2020,2021,2,Deep-water flatfish,WYK,n/a,"2,068","2,068",,1,Deep-water flatfishWYK
2020,2021,2,Deep-water flatfish,SEO,n/a,"1,719","1,719",,1,Deep-water flatfishSEO
2020,2021,2,Deep-water flatfish,Total,"7,040","5,926","5,926",,1,Deep-water flatfishTotal
2020,2021,2,Rex sole,W,n/a,"3,013","3,013",,1,Rex soleW
2020,2021,2,Rex sole,C,n/a,"8,912","8,912",,1,Rex soleC
2020,2021,2,Rex sole,WYK,n/a,"1,206","1,206",,1,Rex soleWYK
2020,2021,2,Rex sole,SEO,n/a,"2,285","2,285",,1,Rex soleSEO
2020,2021,2,Rex sole,Total,"18,779","15,416","15,416",,1,Rex soleTotal
2020,2021,2,Arrowtooth flounder,W,n/a,"32,377","14,500",,1,Arrowtooth flounderW
2020,2021,2,Arrowtooth flounder,C,n/a,"69,072","69,072",,1,Arrowtooth flounderC
2020,2021,2,Arrowtooth flounder,WYK,n/a,"8,380","6,900",,1,Arrowtooth flounderWYK
2020,2021,2,Arrowtooth flounder,SEO,n/a,"17,141","6,900",,1,Arrowtooth flounderSEO
2020,2021,2,Arrowtooth flounder,Total,"151,723","126,970","97,372",,1,Arrowtooth flounderTotal
2020,2021,2,Flathead sole,W,n/a,"14,209","8,650",,1,Flathead soleW
2020,2021,2,Flathead sole,C,n/a,"20,826","15,400",,1,Flathead soleC
2020,2021,2,Flathead sole,WYK,n/a,"2,427","2,427",,1,Flathead soleWYK
2020,2021,2,Flathead sole,SEO,n/a,"1,915","1,915",,1,Flathead soleSEO
2020,2021,2,Flathead sole,Total,"47,982","39,377","28,392",,1,Flathead soleTotal
2020,2021,2,Pacific ocean perch,W,n/a,"1,643","1,643",,1,Pacific ocean perchW
2020,2021,2,Pacific ocean perch,C,n/a,"27,429","27,429",,1,Pacific ocean perchC
2020,2021,2,Pacific ocean perch,WYK,n/a,"1,705","1,705",,1,Pacific ocean perchWYK
2020,2021,2,Pacific ocean perch,W/C/WYK subtotal,"36,563","30,777","30,777",,1,Pacific ocean perchWCWYKsubtotal
2020,2021,2,Pacific ocean perch,SEO,"6,414","5,400","5,400",,1,Pacific ocean perchSEO
2020,2021,2,Pacific ocean perch,Total,"42,977","36,177","36,177",,1,Pacific ocean perchTotal
2020,2021,2,Northern rockfish,W,n/a,"2,023","2,023",,1,Northern rockfishW
2020,2021,2,Northern rockfish,C,n/a,"3,334","3,334",,1,Northern rockfishC
2020,2021,2,Northern rockfish,E,n/a,1,,,1,Northern rockfishE
2020,2021,2,Northern rockfish,Total,"6,396","5,358","5,357",,1,Northern rockfishTotal
2020,2021,2,Shortraker rockfish,W,n/a,52,52,,1,Shortraker rockfishW
2020,2021,2,Shortraker rockfish,C,n/a,284,284,,1,Shortraker rockfishC
2020,2021,2,Shortraker rockfish,E,n/a,372,372,,1,Shortraker rockfishE
2020,2021,2,Shortraker rockfish,Total,944,708,708,,1,Shortraker rockfishTotal
2020,2021,2,Dusky rockfish,W,n/a,270,270,,1,Dusky rockfishW
2020,2021,2,Dusky rockfish,C,n/a,"4,548","4,548",,1,Dusky rockfishC
2020,2021,2,Dusky rockfish,WYK,n/a,468,468,,1,Dusky rockfishWYK
2020,2021,2,Dusky rockfish,SEO,n/a,103,103,,1,Dusky rockfishSEO
2020,2021,2,Dusky rockfish,Total,"8,655","5,389","5,389",,1,Dusky rockfishTotal
2020,2021,2,Rougheye and Blackspotted rockfish,W,n/a,168,168,,1,Rougheye and Blackspotted rockfishW
2020,2021,2,Rougheye and Blackspotted rockfish,C,n/a,456,456,,1,Rougheye and Blackspotted rockfishC
2020,2021,2,Rougheye and Blackspotted rockfish,E,n/a,588,588,,1,Rougheye and Blackspotted rockfishE
2020,2021,2,Rougheye and Blackspotted rockfish,Total,"1,456","1,212","1,212",,1,Rougheye and Blackspotted rockfishTotal
2020,2021,2,Demersal shelf rockfish,SEO,405,257,257,,1,Demersal shelf rockfishSEO
2020,2021,2,Thornyhead rockfish,W,n/a,352,352,,1,Thornyhead rockfishW
2020,2021,2,Thornyhead rockfish,C,n/a,910,910,,1,Thornyhead rockfishC
2020,2021,2,Thornyhead rockfish,E,n/a,691,691,,1,Thornyhead rockfishE
2020,2021,2,Thornyhead rockfish,Total,"2,604","1,953","1,953",,1,Thornyhead rockfishTotal
2020,2021,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2020,2021,2,Other rockfish,WYK,n/a,369,369,,1,Other rockfishWYK
2020,2021,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2020,2021,2,Other rockfish,Total,"5,320","4,053","1,609",,1,Other rockfishTotal
2020,2021,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2020,2021,2,Big skate,W,n/a,758,758,,1,Big skateW
2020,2021,2,Big skate,C,n/a,"1,560","1,560",,1,Big skateC
2020,2021,2,Big skate,E,n/a,890,890,,1,Big skateE
2020,2021,2,Big skate,Total,"4,278","3,208","3,208",,1,Big skateTotal
2020,2021,2,Longnose skate,W,n/a,158,158,,1,Longnose skateW
2020,2021,2,Longnose skate,C,n/a,"1,875","1,875",,1,Longnose skateC
2020,2021,2,Longnose skate,E,n/a,554,554,,1,Longnose skateE
2020,2021,2,Longnose skate,Total,"3,449","2,587","2,587",,1,Longnose skateTotal
2020,2021,2,Other skates,GW,"1,166",875,875,,1,Other skatesGW
2020,2021,2,Sharks,GW,"5,006","3,755","3,755",21.0,1,SharksGW
2020,2021,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2020,2021,2,Total,GOA,"610,917","476,037","407,975",23.0,1,TotalGOA
2020,2022,2,Pollock,Shumagin (610),n/a,"16,067","16,067",1.0,1,PollockShumagin610
2020,2022,2,Pollock,Chirikof (620),n/a,"47,714","47,714",1.0,1,PollockChirikof620
2020,2022,2,Pollock,Kodiak (630),n/a,"21,149","21,149",1.0,1,PollockKodiak630
2020,2022,2,Pollock,WYK (640),n/a,"4,706","4,706",1.0,1,PollockWYK640
2020,2022,2,Pollock,W/C/WYK (subtotal),"106,767","91,934","89,636",1.0,1,PollockWCWYKsubtotal
2020,2022,2,Pollock,SEO (650),"13,531","10,148","10,148",1.0,1,PollockSEO650
2020,2022,2,Pollock,Total,"120,298","102,082","99,784",1.0,1,PollockTotal
2020,2022,2,Pacific cod,W,n/a,"12,892","9,024",2.0,1,Pacific codW
2020,2022,2,Pacific cod,C,n/a,"22,045","16,534",2.0,1,Pacific codC
2020,2022,2,Pacific cod,E,n/a,"3,204","2,403",2.0,1,Pacific codE
2020,2022,2,Pacific cod,Total,"46, 587","38,141","27,961",2.0,1,Pacific codTotal
2020,2022,2,Sablefish,W,n/a,"4,165","4,165",3.0,1,SablefishW
2020,2022,2,Sablefish,C,n/a,"11,111","11,111",3.0,1,SablefishC
2020,2022,2,Sablefish,WYK,n/a,"4,009","4,009",3.0,1,SablefishWYK
2020,2022,2,Sablefish,SEO,n/a,"5,946","5,946",3.0,1,SablefishSEO
2020,2022,2,Sablefish,E (WYK and SEO) (subtotal),n/a,"9,955","9,955",3.0,1,SablefishEWYKandSEOsubtotal
2020,2022,2,Sablefish,Total,"70,710","25,231","25,231",3.0,1,SablefishTotal
2020,2022,2,Shallow-water flatfish,W,n/a,"24,460","13,250",,1,Shallow-water flatfishW
2020,2022,2,Shallow-water flatfish,C,n/a,"28,442","28,442",,1,Shallow-water flatfishC
2020,2022,2,Shallow-water flatfish,WYK,n/a,"2,844","2,844",,1,Shallow-water flatfishWYK
2020,2022,2,Shallow-water flatfish,SEO,n/a,"1,137","1,137",,1,Shallow-water flatfishSEO
2020,2022,2,Shallow-water flatfish,Total,"69,061","56,883","45,673",,1,Shallow-water flatfishTotal
2020,2022,2,Deep-water flatfish,W,n/a,225,225,,1,Deep-water flatfishW
2020,2022,2,Deep-water flatfish,C,n/a,"1,914","1,914",,1,Deep-water flatfishC
2020,2022,2,Deep-water flatfish,WYK,n/a,"2,068","2,068",,1,Deep-water flatfishWYK
2020,2022,2,Deep-water flatfish,SEO,n/a,"1,719","1,719",,1,Deep-water flatfishSEO
2020,2022,2,Deep-water flatfish,Total,"7,040","5,926","5,926",,1,Deep-water flatfishTotal
2020,2022,2,Rex sole,W,n/a,"3,013","3,013",,1,Rex soleW
2020,2022,2,Rex sole,C,n/a,"8,912","8,912",,1,Rex soleC
2020,2022,2,Rex sole,WYK,n/a,"1,206","1,206",,1,Rex soleWYK
2020,2022,2,Rex sole,SEO,n/a,"2,285","2,285",,1,Rex soleSEO
2020,2022,2,Rex sole,Total,"18,779","15,416","15,416",,1,Rex soleTotal
2020,2022,2,Arrowtooth flounder,W,n/a,"31,479","14,500",,1,Arrowtooth flounderW
2020,2022,2,Arrowtooth flounder,C,n/a,"67,154","67,154",,1,Arrowtooth flounderC
2020,2022,2,Arrowtooth flounder,WYK,n/a,"8,147","6,900",,1,Arrowtooth flounderWYK
2020,2022,2,Arrowtooth flounder,SEO,n/a,"16,665","6,900",,1,Arrowtooth flounderSEO
2020,2022,2,Arrowtooth flounder,Total,"147,515","123,445","95,454",,1,Arrowtooth flounderTotal
2020,2022,2,Flathead sole,W,n/a,"14,380","8,650",,1,Flathead soleW
2020,2022,2,Flathead sole,C,n/a,"21,076","15,400",,1,Flathead soleC
2020,2022,2,Flathead sole,WYK,n/a,"2,456","2,456",,1,Flathead soleWYK
2020,2022,2,Flathead sole,SEO,n/a,"1,939","1,939",,1,Flathead soleSEO
2020,2022,2,Flathead sole,Total,"48,534","39,851","28,445",,1,Flathead soleTotal
2020,2022,2,Pacific ocean perch,W,n/a,"1,572","1,572",,1,Pacific ocean perchW
2020,2022,2,Pacific ocean perch,C,n/a,"26,234","26,234",,1,Pacific ocean perchC
2020,2022,2,Pacific ocean perch,WYK,n/a,"1,631","1,631",,1,Pacific ocean perchWYK
2020,2022,2,Pacific ocean perch,W/C/WYK,"34,974","29,437","29,437",,1,Pacific ocean perchWCWYK
2020,2022,2,Pacific ocean perch,SEO,"6,136","5,165","5,165",,1,Pacific ocean perchSEO
2020,2022,2,Pacific ocean perch,Total,"41,110","34,602","34,602",,1,Pacific ocean perchTotal
2020,2022,2,Northern rockfish,W,n/a,"1,926","1,926",,1,Northern rockfishW
2020,2022,2,Northern rockfish,C,n/a,"3,173","3,173",,1,Northern rockfishC
2020,2022,2,Northern rockfish,E,n/a,1,,,1,Northern rockfishE
2020,2022,2,Northern rockfish,Total,"6,088","5,100","5,099",,1,Northern rockfishTotal
2020,2022,2,Shortraker rockfish,W,n/a,52,52,,1,Shortraker rockfishW
2020,2022,2,Shortraker rockfish,C,n/a,284,284,,1,Shortraker rockfishC
2020,2022,2,Shortraker rockfish,E,n/a,372,372,,1,Shortraker rockfishE
2020,2022,2,Shortraker rockfish,Total,944,708,708,,1,Shortraker rockfishTotal
2020,2022,2,Dusky rockfish,W,n/a,265,265,,1,Dusky rockfishW
2020,2022,2,Dusky rockfish,C,n/a,"4,469","4,469",,1,Dusky rockfishC
2020,2022,2,Dusky rockfish,WYK,n/a,460,460,,1,Dusky rockfishWYK
2020,2022,2,Dusky rockfish,SEO,n/a,101,101,,1,Dusky rockfishSEO
2020,2022,2,Dusky rockfish,Total,"8,423","5,295","5,295",,1,Dusky rockfishTotal
2020,2022,2,Rougheye and Blackspotted rockfish,W,n/a,170,170,,1,Rougheye and Blackspotted rockfishW
2020,2022,2,Rougheye and Blackspotted rockfish,C,n/a,459,459,,1,Rougheye and Blackspotted rockfishC
2020,2022,2,Rougheye and Blackspotted rockfish,n/a,592,592,,,1,Rougheye and Blackspotted rockfishna
2020,2022,2,Rougheye and Blackspotted rockfish,Total,"1,467","1,221","1,221",,1,Rougheye and Blackspotted rockfishTotal
2020,2022,2,Demersal shelf rockfish,SEO,405,257,257,,1,Demersal shelf rockfishSEO
2020,2022,2,Thornyhead rockfish,W,n/a,352,352,,1,Thornyhead rockfishW
2020,2022,2,Thornyhead rockfish,C,n/a,910,910,,1,Thornyhead rockfishC
2020,2022,2,Thornyhead rockfish,E,n/a,691,691,,1,Thornyhead rockfishE
2020,2022,2,Thornyhead rockfish,Total,"2, 604","1,953","1,953",,1,Thornyhead rockfishTotal
2020,2022,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2020,2022,2,Other rockfish,WYK,n/a,369,369,,1,Other rockfishWYK
2020,2022,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2020,2022,2,Other rockfish,Total,"5,320","4,053","1,609",,1,Other rockfishTotal
2020,2022,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2020,2022,2,Big skate,W,n/a,758,758,,1,Big skateW
2020,2022,2,Big skate,C,n/a,"1,560","1,560",,1,Big skateC
2020,2022,2,Big skate,E,n/a,890,890,,1,Big skateE
2020,2022,2,Big skate,Total,"4, 278","3,208","3,208",,1,Big skateTotal
2020,2022,2,Longnose skate,W,n/a,158,158,,1,Longnose skateW
2020,2022,2,Longnose skate,C,n/a,"1,875","1,875",,1,Longnose skateC
2020,2022,2,Longnose skate,E,n/a,554,554,,1,Longnose skateE
2020,2022,2,Longnose skate,Total,"3,449","2,587","2,587",,1,Longnose skateTotal
2020,2022,2,Other skates,GW,"1,166",875,875,,1,Other skatesGW
2020,2022,2,Sharks,GW,"5,006","3,755","3,755",21.0,1,SharksGW
2020,2022,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2020,2022,2,Total,GOA,"616,921","476,269","409,039",23.0,1,TotalGOA
2021,2022,2,Pollock,Shumagin (610),n/a,"23,714","23,714",1.0,1,PollockShumagin610
2021,2022,2,Pollock,Chirikof (620),n/a,"69,250","69,250",1.0,1,PollockChirikof620
2021,2022,2,Pollock,Kodiak (630),n/a,"30,068","30,068",1.0,1,PollockKodiak630
2021,2022,2,Pollock,WYK (640),n/a,"6,722","6,722",1.0,1,PollockWYK640
2021,2022,2,Pollock,W/C/WYK (subtotal),"154,983","133,081","129,754",1.0,1,PollockWCWYKsubtotal
2021,2022,2,Pollock,SEO (650),"15,150","11,363","11,363",1.0,1,PollockSEO650
2021,2022,2,Pollock,Total,"170,133","144,444","141,117",1.0,1,PollockTotal
2021,2022,2,Pacific cod,W,n/a,"9,942","6,959",2.0,1,Pacific codW
2021,2022,2,Pacific cod,C,n/a,"19,752","14,814",2.0,1,Pacific codC
2021,2022,2,Pacific cod,E,n/a,"3,117","2,338",2.0,1,Pacific codE
2021,2022,2,Pacific cod,Total,"39,555","32,811","24,111",2.0,1,Pacific codTotal
2021,2022,2,Sablefish,W,n/a,"3,727","3,727",3.0,1,SablefishW
2021,2022,2,Sablefish,C,n/a,"9,965","9,965",3.0,1,SablefishC
2021,2022,2,Sablefish,WYK,n/a,"3,437","3,437",3.0,1,SablefishWYK
2021,2022,2,Sablefish,SEO,n/a,"5,665","5,665",3.0,1,SablefishSEO
2021,2022,2,Sablefish,Subtotal TAC,n/a,n/a,"22,794",3.0,1,SablefishSubtotalTAC
2021,2022,2,Sablefish,Total,"40,432","34,521",n/a,3.0,1,SablefishTotal
2021,2022,2,Shallow-water flatfish,W,n/a,"21,256","13,250",,1,Shallow-water flatfishW
2021,2022,2,Shallow-water flatfish,C,n/a,"25,305","25,305",,1,Shallow-water flatfishC
2021,2022,2,Shallow-water flatfish,WYK,n/a,"2,531","2,531",,1,Shallow-water flatfishWYK
2021,2022,2,Shallow-water flatfish,SEO,n/a,"1,518","1,518",,1,Shallow-water flatfishSEO
2021,2022,2,Shallow-water flatfish,Total,"62,273","50,610","42,604",,1,Shallow-water flatfishTotal
2021,2022,2,Deep-water flatfish,W,n/a,256,256,,1,Deep-water flatfishW
2021,2022,2,Deep-water flatfish,C,n/a,"2,139","2,139",,1,Deep-water flatfishC
2021,2022,2,Deep-water flatfish,WYK,n/a,"1,431","1,431",,1,Deep-water flatfishWYK
2021,2022,2,Deep-water flatfish,SEO,n/a,"2,082","2,082",,1,Deep-water flatfishSEO
2021,2022,2,Deep-water flatfish,Total,"7,026","5,908","5,908",,1,Deep-water flatfishTotal
2021,2022,2,Rex sole,W,n/a,"2,981","2,981",,1,Rex soleW
2021,2022,2,Rex sole,C,n/a,"12,076","12,076",,1,Rex soleC
2021,2022,2,Rex sole,WYK,n/a,"1,361","1,361",,1,Rex soleWYK
2021,2022,2,Rex sole,SEO,n/a,"2,723","2,723",,1,Rex soleSEO
2021,2022,2,Rex sole,Total,"23,302","19,141","19,141",,1,Rex soleTotal
2021,2022,2,Arrowtooth flounder,W,n/a,"33,658","14,500",,1,Arrowtooth flounderW
2021,2022,2,Arrowtooth flounder,C,n/a,"68,394","68,394",,1,Arrowtooth flounderC
2021,2022,2,Arrowtooth flounder,WYK,n/a,"6,707","6,707",,1,Arrowtooth flounderWYK
2021,2022,2,Arrowtooth flounder,SEO,n/a,"11,020","6,900",,1,Arrowtooth flounderSEO
2021,2022,2,Arrowtooth flounder,Total,"143,100","119,779","96,501",,1,Arrowtooth flounderTotal
2021,2022,2,Flathead sole,W,n/a,"14,755","8,650",,1,Flathead soleW
2021,2022,2,Flathead sole,C,n/a,"22,033","15,400",,1,Flathead soleC
2021,2022,2,Flathead sole,WYK,n/a,"1,511","1,511",,1,Flathead soleWYK
2021,2022,2,Flathead sole,SEO,n/a,"1,876","1,876",,1,Flathead soleSEO
2021,2022,2,Flathead sole,Total,"48,928","40,175","27,437",,1,Flathead soleTotal
2021,2022,2,Pacific ocean perch,W,n/a,"2,602","2,602",,1,Pacific ocean perchW
2021,2022,2,Pacific ocean perch,C,n/a,"30,806","30,806",,1,Pacific ocean perchC
2021,2022,2,Pacific ocean perch,WYK,n/a,"1,409","1,409",,1,Pacific ocean perchWYK
2021,2022,2,Pacific ocean perch,W/C/WYK subtotal,"41,470","34,817","34,817",,1,Pacific ocean perchWCWYKsubtotal
2021,2022,2,Pacific ocean perch,SEO,"4,110","3,451","3,451",,1,Pacific ocean perchSEO
2021,2022,2,Pacific ocean perch,Total,"45,580","38,268","38,268",,1,Pacific ocean perchTotal
2021,2022,2,Northern rockfish,W,n/a,"1,944","1,944",,1,Northern rockfishW
2021,2022,2,Northern rockfish,C,n/a,"3,202","3,202",,1,Northern rockfishC
2021,2022,2,Northern rockfish,E,n/a,,,,1,Northern rockfishE
2021,2022,2,Northern rockfish,Total,"6,143","5,146","5,146",,1,Northern rockfishTotal
2021,2022,2,Shortraker rockfish,W,n/a,51,51,,1,Shortraker rockfishW
2021,2022,2,Shortraker rockfish,C,n/a,280,280,,1,Shortraker rockfishC
2021,2022,2,Shortraker rockfish,E,n/a,374,374,,1,Shortraker rockfishE
2021,2022,2,Shortraker rockfish,Total,940,705,705,,1,Shortraker rockfishTotal
2021,2022,2,Dusky rockfish,W,n/a,269,269,,1,Dusky rockfishW
2021,2022,2,Dusky rockfish,C,n/a,"4,534","4,534",,1,Dusky rockfishC
2021,2022,2,Dusky rockfish,WYK,n/a,427,427,,1,Dusky rockfishWYK
2021,2022,2,Dusky rockfish,SEO,n/a,142,142,,1,Dusky rockfishSEO
2021,2022,2,Dusky rockfish,Total,"8,614","5,372","5,372",,1,Dusky rockfishTotal
2021,2022,2,Rougheye and Blackspotted rockfish,W,n/a,184,184,,1,Rougheye and Blackspotted rockfishW
2021,2022,2,Rougheye and Blackspotted rockfish,C,n/a,235,235,,1,Rougheye and Blackspotted rockfishC
2021,2022,2,Rougheye and Blackspotted rockfish,E,n/a,369,369,,1,Rougheye and Blackspotted rockfishE
2021,2022,2,Rougheye and Blackspotted rockfish,Total,947,788,788,,1,Rougheye and Blackspotted rockfishTotal
2021,2022,2,Demersal shelf rockfish,SEO,579,365,365,,1,Demersal shelf rockfishSEO
2021,2022,2,Thornyhead rockfish,W,n/a,352,352,,1,Thornyhead rockfishW
2021,2022,2,Thornyhead rockfish,C,n/a,910,910,,1,Thornyhead rockfishC
2021,2022,2,Thornyhead rockfish,E,n/a,691,691,,1,Thornyhead rockfishE
2021,2022,2,Thornyhead rockfish,Total,"2,604","1,953","1,953",,1,Thornyhead rockfishTotal
2021,2022,2,Other rockfish,W and C,n/a,940,940,,1,Other rockfishWandC
2021,2022,2,Other rockfish,WYK,n/a,370,370,,1,Other rockfishWYK
2021,2022,2,Other rockfish,SEO,n/a,"2,744",300,,1,Other rockfishSEO
2021,2022,2,Other rockfish,Total,"5,320","4,054","1,610",,1,Other rockfishTotal
2021,2022,2,Atka mackerel,GW,"6,200","4,700","3,000",,1,Atka mackerelGW
2021,2022,2,Big skate,W,n/a,591,591,,1,Big skateW
2021,2022,2,Big skate,C,n/a,"1,482","1,482",,1,Big skateC
2021,2022,2,Big skate,E,n/a,794,794,,1,Big skateE
2021,2022,2,Big skate,Total,"3,822","2,867","2,867",,1,Big skateTotal
2021,2022,2,Longnose skate,W,n/a,151,151,,1,Longnose skateW
2021,2022,2,Longnose skate,C,n/a,"2,044","2,044",,1,Longnose skateC
2021,2022,2,Longnose skate,E,n/a,517,517,,1,Longnose skateE
2021,2022,2,Longnose skate,Total,"3,616","2,712","2,712",,1,Longnose skateTotal
2021,2022,2,Other skates,GW,"1,311",984,984,,1,Other skatesGW
2021,2022,2,Sharks,GW,"5,006","3,755","3,755",21.0,1,SharksGW
2021,2022,2,Octopus,GW,"1,307",980,980,22.0,1,OctopusGW
2021,2022,2,Total,GOA,"626,738","520,038","448,118",23.0,1,TotalGOA
2021,2023,2,Pollock,Shumagin (610),n/a,"23,506","23,506",1.0,1,PollockShumagin610
2021,2023,2,Pollock,Chirikof (620),n/a,"68,642","68,642",1.0,1,PollockChirikof620
2021,2023,2,Pollock,Kodiak (630),n/a,"29,803","29,803",1.0,1,PollockKodiak630
2021,2023,2,Pollock,WYK (640),n/a,"6,663","6,663",1.0,1,PollockWYK640
2021,2023,2,Pollock,W/C/WYK (subtotal),"153,097","131,912","128,614",1.0,1,PollockWCWYKsubtotal
2021,2023,2,Pollock,SEO (650),"15,150","11,363","11,363",1.0,1,PollockSEO650
2021,2023,2,Pollock,Total,"168,247","143,275","139,977",1.0,1,PollockTotal
2021,2023,2,Pacific cod,W,n/a,"8,699","6,089",2.0,1,Pacific codW
2021,2023,2,Pacific cod,C,n/a,"17,282","12,962",2.0,1,Pacific codC
2021,2023,2,Pacific cod,E,n/a,"2,727","2,045",2.0,1,Pacific codE
2021,2023,2,Pacific cod,Total,"34,673","28,708","21,096",2.0,1,Pacific codTotal
2021,2023,2,Sablefish,W,n/a,"3,951","3,951",3.0,1,SablefishW
2021,2023,2,Sablefish,C,n/a,"9,495","9,495",3.0,1,SablefishC
2021,2023,2,Sablefish,WYK,n/a,"3,159","3,159",3.0,1,SablefishWYK
2021,2023,2,Sablefish,SEO,n/a,"5,398","5,398",3.0,1,SablefishSEO
2021,2023,2,Sablefish,Subtotal TAC,n/a,n/a,"22,003",3.0,1,SablefishSubtotalTAC
2021,2023,2,Sablefish,Total,"42,520","36,318",n/a,3.0,1,SablefishTotal
2021,2023,2,Shallow-water flatfish,W,n/a,"22,464","13,250",,1,Shallow-water flatfishW
2021,2023,2,Shallow-water flatfish,C,n/a,"26,743","26,743",,1,Shallow-water flatfishC
2021,2023,2,Shallow-water flatfish,WYK,n/a,"2,674","2,674",,1,Shallow-water flatfishWYK
2021,2023,2,Shallow-water flatfish,SEO,n/a,"1,605","1,605",,1,Shallow-water flatfishSEO
2021,2023,2,Shallow-water flatfish,Total,"65,676","53,486","44,272",,1,Shallow-water flatfishTotal
2021,2023,2,Deep-water flatfish,W,n/a,256,256,,1,Deep-water flatfishW
2021,2023,2,Deep-water flatfish,C,n/a,"2,105","2,105",,1,Deep-water flatfishC
2021,2023,2,Deep-water flatfish,WYK,n/a,"1,408","1,408",,1,Deep-water flatfishWYK
2021,2023,2,Deep-water flatfish,SEO,n/a,"2,049","2,049",,1,Deep-water flatfishSEO
2021,2023,2,Deep-water flatfish,Total,"6,920","5,818","5,818",,1,Deep-water flatfishTotal
2021,2023,2,Rex sole,W,n/a,"3,222","3,222",,1,Rex soleW
2021,2023,2,Rex sole,C,n/a,"13,054","13,054",,1,Rex soleC
2021,2023,2,Rex sole,WYK,n/a,"1,439","1,439",,1,Rex soleWYK
2021,2023,2,Rex sole,SEO,n/a,"2,879","2,879",,1,Rex soleSEO
2021,2023,2,Rex sole,Total,"25,049","20,594","20,594",,1,Rex soleTotal
2021,2023,2,Arrowtooth flounder,W,n/a,"33,214","14,500",,1,Arrowtooth flounderW
2021,2023,2,Arrowtooth flounder,C,n/a,"67,493","67,493",,1,Arrowtooth flounderC
2021,2023,2,Arrowtooth flounder,WYK,n/a,"6,619","6,619",,1,Arrowtooth flounderWYK
2021,2023,2,Arrowtooth flounder,SEO,n/a,"10,875","6,900",,1,Arrowtooth flounderSEO
2021,2023,2,Arrowtooth flounder,Total,"141,231","118,201","95,512",,1,Arrowtooth flounderTotal
2021,2023,2,Flathead sole,W,n/a,"14,708","8,650",,1,Flathead soleW
2021,2023,2,Flathead sole,C,n/a,"21,962","15,400",,1,Flathead soleC
2021,2023,2,Flathead sole,WYK,n/a,"1,506","1,506",,1,Flathead soleWYK
2021,2023,2,Flathead sole,SEO,n/a,"1,870","1,870",,1,Flathead soleSEO
2021,2023,2,Flathead sole,Total,"48,757","40,046","27,426",,1,Flathead soleTotal
2021,2023,2,Pacific ocean perch,W,n/a,"2,523","2,523",,1,Pacific ocean perchW
2021,2023,2,Pacific ocean perch,C,n/a,"29,869","29,869",,1,Pacific ocean perchC
2021,2023,2,Pacific ocean perch,WYK,n/a,"1,366","1,366",,1,Pacific ocean perchWYK
2021,2023,2,Pacific ocean perch,W/C/WYK,"40,211","33,758","33,758",,1,Pacific ocean perchWCWYK
2021,2023,2,Pacific ocean perch,SEO,"3,985","3,346","3,346",,1,Pacific ocean perchSEO
2021,2023,2,Pacific ocean perch,Total,"44,196","37,104","37,104",,1,Pacific ocean perchTotal
2021,2023,2,Northern rockfish,W,n/a,"1,859","1,859",,1,Northern rockfishW
2021,2023,2,Northern rockfish,C,n/a,"3,061","3,061",,1,Northern rockfishC
2021,2023,2,Northern rockfish,E,n/a,,,,1,Northern rockfishE
2021,2023,2,Northern rockfish,Total,"5,874","4,920","4,920",,1,Northern rockfishTotal
2021,2023,2,Shortraker rockfish,W,n/a,51,51,,1,Shortraker rockfishW
2021,2023,2,Shortraker rockfish,C,n/a,280,280,,1,Shortraker rockfishC
2021,2023,2,Shortraker rockfish,E,n/a,374,374,,1,Shortraker rockfishE
2021,2023,2,Shortraker rockfish,Total,940,705,705,,1,Shortraker rockfishTotal
2021,2023,2,Dusky rockfish,W,n/a,259,259,,1,Dusky rockfishW
2021,2023,2,Dusky rockfish,C,n/a,"4,373","4,373",,1,Dusky rockfishC
2021,2023,2,Dusky rockfish,WYK,n/a,412,412,,1,Dusky rockfishWYK
2021,2023,2,Dusky rockfish,SEO,n/a,137,137,,1,Dusky rockfishSEO
2021,2023,2,Dusky rockfish,Total,"8,146","5,181","5,181",,1,Dusky rockfishTotal
2021,2023,2,Rougheye and Blackspotted rockfish,W,n/a,182,182,,1,Rougheye and Blackspotted rockfishW
2021,2023,2,Rougheye and Blackspotted rockfish,C,n/a,234,234,,1,Rougheye and Blackspotted rockfishC
